,Epoch,Value
151,152,0.0007999999797903001
152,153,0.0007999999797903001
153,154,0.0007999999797903001
154,155,0.0007999999797903001
155,156,0.0007999999797903001
156,157,0.0007999999797903001
157,158,0.0007999999797903001
158,159,0.0007999999797903001
159,160,0.0007999999797903001
160,161,0.0007999999797903001
161,162,0.0007999999797903001
162,163,0.0007999999797903001
163,164,0.0007999999797903001
164,165,0.0007999999797903001
165,166,0.0007999999797903001
166,167,0.0007999999797903001
167,168,0.0007999999797903001
168,169,0.0007999999797903001
169,170,0.0007999999797903001
170,171,0.0007999999797903001
171,172,0.0007999999797903001
172,173,0.0007999999797903001
173,174,0.0007999999797903001
174,175,0.0007999999797903001
175,176,0.0007999999797903001
176,177,0.0007999999797903001
177,178,0.0007999999797903001
178,179,0.0007999999797903001
179,180,0.0007999999797903001
180,181,0.0007999999797903001
181,182,0.0007999999797903001
182,183,0.0007999999797903001
183,184,0.0007999999797903001
184,185,0.0007999999797903001
185,186,0.0007999999797903001
186,187,0.0007999999797903001
187,188,0.0007999999797903001
188,189,0.0007999999797903001
189,190,0.0007999999797903001
190,191,0.0007999999797903001
191,192,0.0007999999797903001
192,193,0.0007999999797903001
193,194,0.0007999999797903001
194,195,0.0007999999797903001
195,196,0.0007999999797903001
196,197,0.0007999999797903001
197,198,0.0007999999797903001
198,199,0.0007999999797903001
199,200,0.0007999999797903001
