,Total Demand (kw)
2021-02-18 16:00:00,5.020344964012224
2021-02-18 16:15:00,5.020344964012224
2021-02-18 16:30:00,5.020344964012224
2021-02-18 16:45:00,1.463310895875935
2021-02-18 17:00:00,0.1698439620082013
2021-02-18 17:15:00,0.1698439620082013
2021-02-18 17:30:00,0.1698439620082013
2021-02-18 17:45:00,0.1698439620082013
2021-02-18 18:00:00,0.1698439620082013
2021-02-18 18:15:00,0.1698439620082013
2021-02-18 18:30:00,0.1698439620082013
2021-02-18 18:45:00,0.1698439620082013
2021-02-18 19:00:00,0.1698439620082013
2021-02-18 19:15:00,0.1698439620082013
2021-02-18 19:30:00,0.1698439620082013
2021-02-18 19:45:00,0.1698439620082013
2021-02-18 20:00:00,0.1698439620082013
2021-02-18 20:15:00,0.1698439620082013
2021-02-18 20:30:00,0.1698439620082013
2021-02-18 20:45:00,0.1698439620082013
2021-02-18 21:00:00,0.1698439620082013
2021-02-18 21:15:00,0.1698439620082013
2021-02-18 21:30:00,0.1698439620082013
2021-02-18 21:45:00,0.1698439620082013
2021-02-18 22:00:00,0.1698439620082013
2021-02-18 22:15:00,0.1698439620082013
2021-02-18 22:30:00,0.1698439620082013
2021-02-18 22:45:00,0.1698439620082013
2021-02-18 23:00:00,0.1698439620082013
2021-02-18 23:15:00,0.1698439620082013
2021-02-18 23:30:00,0.1698439620082013
2021-02-18 23:45:00,0.1698439620082013
2021-02-19 00:00:00,0.1698439620082013
2021-02-19 00:15:00,0.1698439620082013
2021-02-19 00:30:00,0.1698439620082013
2021-02-19 00:45:00,0.1698439620082013
2021-02-19 01:00:00,0.1698439620082013
2021-02-19 01:15:00,0.1698439620082013
2021-02-19 01:30:00,0.1698439620082013
2021-02-19 01:45:00,0.1698439620082013
2021-02-19 02:00:00,0.1698439620082013
2021-02-19 02:15:00,0.1698439620082013
2021-02-19 02:30:00,0.1698439620082013
2021-02-19 02:45:00,0.1698439620082013
2021-02-19 03:00:00,0.1698439620082013
2021-02-19 03:15:00,0.1698439620082013
2021-02-19 03:30:00,0.1698439620082013
2021-02-19 03:45:00,0.1698439620082013
2021-02-19 04:00:00,0.1698439620082013
2021-02-19 04:15:00,0.1698439620082013
2021-02-19 04:30:00,0.1698439620082013
2021-02-19 04:45:00,0.1698439620082013
2021-02-19 05:00:00,0.1698439620082013
2021-02-19 05:15:00,0.1698439620082013
2021-02-19 05:30:00,0.1698439620082013
2021-02-19 05:45:00,0.1698439620082013
2021-02-19 06:00:00,0.1698439620082013
2021-02-19 06:15:00,0.1698439620082013
2021-02-19 06:30:00,0.1698439620082013
2021-02-19 06:45:00,0.1698439620082013
2021-02-19 07:00:00,0.1698439620082013
2021-02-19 07:15:00,0.1698439620082013
2021-02-19 07:30:00,0.1698439620082013
2021-02-19 07:45:00,0.1698439620082013
2021-02-19 08:00:00,1.8632449772366328
2021-02-19 08:15:00,2.286595231043748
2021-02-19 08:30:00,2.286595231043748
2021-02-19 08:45:00,2.286595231043748
2021-02-19 09:00:00,2.286595231043748
2021-02-19 09:15:00,2.286595231043748
2021-02-19 09:30:00,2.286595231043748
2021-02-19 09:45:00,2.286595231043748
2021-02-19 10:00:00,2.286595231043748
2021-02-19 10:15:00,2.286595231043748
2021-02-19 10:30:00,2.286595231043748
2021-02-19 10:45:00,2.2413035078415646
2021-02-19 11:00:00,2.1167512690356034
2021-02-19 11:15:00,1.975634517766565
2021-02-19 11:30:00,5.684341886080802e-14
2021-02-19 11:45:00,5.684341886080802e-14
2021-02-19 12:00:00,5.684341886080802e-14
2021-02-19 12:15:00,5.684341886080802e-14
2021-02-19 12:30:00,2.368000000000052
2021-02-19 12:45:00,2.368000000000052
2021-02-19 13:00:00,0.36375451263543823
2021-02-19 13:15:00,0.4960288808664757
2021-02-19 13:30:00,0.4960288808664757
2021-02-19 13:45:00,0.4960288808664757
2021-02-19 14:00:00,0.4960288808664757
2021-02-19 14:15:00,0.4960288808664757
2021-02-19 14:30:00,0.4960288808664757
2021-02-19 14:45:00,0.4960288808664757
2021-02-19 15:00:00,0.4960288808664757
2021-02-19 15:15:00,0.4960288808664757
2021-02-19 15:30:00,0.4960288808664757
2021-02-19 15:45:00,0.4960288808664757
2021-02-19 16:00:00,0.4960288808664757
2021-02-19 16:15:00,0.4960288808664757
2021-02-19 16:30:00,0.4960288808664757
2021-02-19 16:45:00,0.4960288808664757
2021-02-19 17:00:00,0.4960288808664757
2021-02-19 17:15:00,0.4960288808664757
2021-02-19 17:30:00,0.4960288808664757
2021-02-19 17:45:00,0.09920577617333493
2021-02-19 18:00:00,5.684341886080802e-14
2021-02-19 18:15:00,5.684341886080802e-14
2021-02-19 18:30:00,5.684341886080802e-14
2021-02-19 18:45:00,5.684341886080802e-14
2021-02-19 19:00:00,5.684341886080802e-14
2021-02-19 19:15:00,5.684341886080802e-14
2021-02-19 19:30:00,5.684341886080802e-14
2021-02-19 19:45:00,5.684341886080802e-14
2021-02-19 20:00:00,5.684341886080802e-14
2021-02-19 20:15:00,5.684341886080802e-14
2021-02-19 20:30:00,5.684341886080802e-14
2021-02-19 20:45:00,5.684341886080802e-14
2021-02-19 21:00:00,5.684341886080802e-14
2021-02-19 21:15:00,5.684341886080802e-14
2021-02-19 21:30:00,5.684341886080802e-14
2021-02-19 21:45:00,5.684341886080802e-14
2021-02-19 22:00:00,5.684341886080802e-14
2021-02-19 22:15:00,5.684341886080802e-14
2021-02-19 22:30:00,5.684341886080802e-14
2021-02-19 22:45:00,5.684341886080802e-14
2021-02-19 23:00:00,5.684341886080802e-14
2021-02-19 23:15:00,5.684341886080802e-14
2021-02-19 23:30:00,5.684341886080802e-14
2021-02-19 23:45:00,5.684341886080802e-14
2021-02-20 00:00:00,5.684341886080802e-14
2021-02-20 00:15:00,5.684341886080802e-14
2021-02-20 00:30:00,5.684341886080802e-14
2021-02-20 00:45:00,5.684341886080802e-14
2021-02-20 01:00:00,5.684341886080802e-14
2021-02-20 01:15:00,5.684341886080802e-14
2021-02-20 01:30:00,5.684341886080802e-14
2021-02-20 01:45:00,5.684341886080802e-14
2021-02-20 02:00:00,5.684341886080802e-14
2021-02-20 02:15:00,5.684341886080802e-14
2021-02-20 02:30:00,5.684341886080802e-14
2021-02-20 02:45:00,5.684341886080802e-14
2021-02-20 03:00:00,5.684341886080802e-14
2021-02-20 03:15:00,5.684341886080802e-14
2021-02-20 03:30:00,5.684341886080802e-14
2021-02-20 03:45:00,5.684341886080802e-14
2021-02-20 04:00:00,5.684341886080802e-14
2021-02-20 04:15:00,5.684341886080802e-14
2021-02-20 04:30:00,5.684341886080802e-14
2021-02-20 04:45:00,5.684341886080802e-14
2021-02-20 05:00:00,5.684341886080802e-14
2021-02-20 05:15:00,5.684341886080802e-14
2021-02-20 05:30:00,5.684341886080802e-14
2021-02-20 05:45:00,5.684341886080802e-14
2021-02-20 06:00:00,5.684341886080802e-14
2021-02-20 06:15:00,5.684341886080802e-14
2021-02-20 06:30:00,5.684341886080802e-14
2021-02-20 06:45:00,5.684341886080802e-14
2021-02-20 07:00:00,5.684341886080802e-14
2021-02-20 07:15:00,5.684341886080802e-14
2021-02-20 07:30:00,5.684341886080802e-14
2021-02-20 07:45:00,5.684341886080802e-14
2021-02-20 08:00:00,5.684341886080802e-14
2021-02-20 08:15:00,5.684341886080802e-14
2021-02-20 08:30:00,5.684341886080802e-14
2021-02-20 08:45:00,5.684341886080802e-14
2021-02-20 09:00:00,5.684341886080802e-14
2021-02-20 09:15:00,5.684341886080802e-14
2021-02-20 09:30:00,5.684341886080802e-14
2021-02-20 09:45:00,5.684341886080802e-14
2021-02-20 10:00:00,5.684341886080802e-14
2021-02-20 10:15:00,5.684341886080802e-14
2021-02-20 10:30:00,5.684341886080802e-14
2021-02-20 10:45:00,5.684341886080802e-14
2021-02-20 11:00:00,5.684341886080802e-14
2021-02-20 11:15:00,5.684341886080802e-14
2021-02-20 11:30:00,5.684341886080802e-14
2021-02-20 11:45:00,5.684341886080802e-14
2021-02-20 12:00:00,5.684341886080802e-14
2021-02-20 12:15:00,5.684341886080802e-14
2021-02-20 12:30:00,5.684341886080802e-14
2021-02-20 12:45:00,5.684341886080802e-14
2021-02-20 13:00:00,5.684341886080802e-14
2021-02-20 13:15:00,5.684341886080802e-14
2021-02-20 13:30:00,5.684341886080802e-14
2021-02-20 13:45:00,5.684341886080802e-14
2021-02-20 14:00:00,5.684341886080802e-14
2021-02-20 14:15:00,5.684341886080802e-14
2021-02-20 14:30:00,5.684341886080802e-14
2021-02-20 14:45:00,5.684341886080802e-14
2021-02-20 15:00:00,5.684341886080802e-14
2021-02-20 15:15:00,5.684341886080802e-14
2021-02-20 15:30:00,5.684341886080802e-14
2021-02-20 15:45:00,5.684341886080802e-14
2021-02-20 16:00:00,5.684341886080802e-14
2021-02-20 16:15:00,5.684341886080802e-14
2021-02-20 16:30:00,5.684341886080802e-14
2021-02-20 16:45:00,5.684341886080802e-14
2021-02-20 17:00:00,5.684341886080802e-14
2021-02-20 17:15:00,5.684341886080802e-14
2021-02-20 17:30:00,5.684341886080802e-14
2021-02-20 17:45:00,5.684341886080802e-14
2021-02-20 18:00:00,5.684341886080802e-14
2021-02-20 18:15:00,5.684341886080802e-14
2021-02-20 18:30:00,5.684341886080802e-14
2021-02-20 18:45:00,5.684341886080802e-14
2021-02-20 19:00:00,5.684341886080802e-14
2021-02-20 19:15:00,5.684341886080802e-14
2021-02-20 19:30:00,5.684341886080802e-14
2021-02-20 19:45:00,5.684341886080802e-14
2021-02-20 20:00:00,5.684341886080802e-14
2021-02-20 20:15:00,5.684341886080802e-14
2021-02-20 20:30:00,5.684341886080802e-14
2021-02-20 20:45:00,5.684341886080802e-14
2021-02-20 21:00:00,5.684341886080802e-14
2021-02-20 21:15:00,5.684341886080802e-14
2021-02-20 21:30:00,5.684341886080802e-14
2021-02-20 21:45:00,5.684341886080802e-14
2021-02-20 22:00:00,5.684341886080802e-14
2021-02-20 22:15:00,5.684341886080802e-14
2021-02-20 22:30:00,5.684341886080802e-14
2021-02-20 22:45:00,5.684341886080802e-14
2021-02-20 23:00:00,5.684341886080802e-14
2021-02-20 23:15:00,5.684341886080802e-14
2021-02-20 23:30:00,5.684341886080802e-14
2021-02-20 23:45:00,5.684341886080802e-14
2021-02-21 00:00:00,5.684341886080802e-14
2021-02-21 00:15:00,5.684341886080802e-14
2021-02-21 00:30:00,5.684341886080802e-14
2021-02-21 00:45:00,5.684341886080802e-14
2021-02-21 01:00:00,5.684341886080802e-14
2021-02-21 01:15:00,5.684341886080802e-14
2021-02-21 01:30:00,5.684341886080802e-14
2021-02-21 01:45:00,5.684341886080802e-14
2021-02-21 02:00:00,5.684341886080802e-14
2021-02-21 02:15:00,5.684341886080802e-14
2021-02-21 02:30:00,5.684341886080802e-14
2021-02-21 02:45:00,5.684341886080802e-14
2021-02-21 03:00:00,5.684341886080802e-14
2021-02-21 03:15:00,5.684341886080802e-14
2021-02-21 03:30:00,5.684341886080802e-14
2021-02-21 03:45:00,5.684341886080802e-14
2021-02-21 04:00:00,5.684341886080802e-14
2021-02-21 04:15:00,5.684341886080802e-14
2021-02-21 04:30:00,5.684341886080802e-14
2021-02-21 04:45:00,5.684341886080802e-14
2021-02-21 05:00:00,5.684341886080802e-14
2021-02-21 05:15:00,5.684341886080802e-14
2021-02-21 05:30:00,5.684341886080802e-14
2021-02-21 05:45:00,5.684341886080802e-14
2021-02-21 06:00:00,5.684341886080802e-14
2021-02-21 06:15:00,5.684341886080802e-14
2021-02-21 06:30:00,5.684341886080802e-14
2021-02-21 06:45:00,5.684341886080802e-14
2021-02-21 07:00:00,5.684341886080802e-14
2021-02-21 07:15:00,5.684341886080802e-14
2021-02-21 07:30:00,5.684341886080802e-14
2021-02-21 07:45:00,5.684341886080802e-14
2021-02-21 08:00:00,5.684341886080802e-14
2021-02-21 08:15:00,5.684341886080802e-14
2021-02-21 08:30:00,5.684341886080802e-14
2021-02-21 08:45:00,5.684341886080802e-14
2021-02-21 09:00:00,5.684341886080802e-14
2021-02-21 09:15:00,5.684341886080802e-14
2021-02-21 09:30:00,5.684341886080802e-14
2021-02-21 09:45:00,5.684341886080802e-14
2021-02-21 10:00:00,5.684341886080802e-14
2021-02-21 10:15:00,5.684341886080802e-14
2021-02-21 10:30:00,5.684341886080802e-14
2021-02-21 10:45:00,5.684341886080802e-14
2021-02-21 11:00:00,5.684341886080802e-14
2021-02-21 11:15:00,5.684341886080802e-14
2021-02-21 11:30:00,5.684341886080802e-14
2021-02-21 11:45:00,5.684341886080802e-14
2021-02-21 12:00:00,5.684341886080802e-14
2021-02-21 12:15:00,5.684341886080802e-14
2021-02-21 12:30:00,5.684341886080802e-14
2021-02-21 12:45:00,5.684341886080802e-14
2021-02-21 13:00:00,5.684341886080802e-14
2021-02-21 13:15:00,5.684341886080802e-14
2021-02-21 13:30:00,5.684341886080802e-14
2021-02-21 13:45:00,5.684341886080802e-14
2021-02-21 14:00:00,5.684341886080802e-14
2021-02-21 14:15:00,5.684341886080802e-14
2021-02-21 14:30:00,5.684341886080802e-14
2021-02-21 14:45:00,5.684341886080802e-14
2021-02-21 15:00:00,5.684341886080802e-14
2021-02-21 15:15:00,5.684341886080802e-14
2021-02-21 15:30:00,5.684341886080802e-14
2021-02-21 15:45:00,5.684341886080802e-14
2021-02-21 16:00:00,5.684341886080802e-14
2021-02-21 16:15:00,5.684341886080802e-14
2021-02-21 16:30:00,5.684341886080802e-14
2021-02-21 16:45:00,5.684341886080802e-14
2021-02-21 17:00:00,5.684341886080802e-14
2021-02-21 17:15:00,5.684341886080802e-14
2021-02-21 17:30:00,5.684341886080802e-14
2021-02-21 17:45:00,5.684341886080802e-14
2021-02-21 18:00:00,5.684341886080802e-14
2021-02-21 18:15:00,5.684341886080802e-14
2021-02-21 18:30:00,5.684341886080802e-14
2021-02-21 18:45:00,5.684341886080802e-14
2021-02-21 19:00:00,5.684341886080802e-14
2021-02-21 19:15:00,5.684341886080802e-14
2021-02-21 19:30:00,5.684341886080802e-14
2021-02-21 19:45:00,5.684341886080802e-14
2021-02-21 20:00:00,5.684341886080802e-14
2021-02-21 20:15:00,5.684341886080802e-14
2021-02-21 20:30:00,5.684341886080802e-14
2021-02-21 20:45:00,5.684341886080802e-14
2021-02-21 21:00:00,5.684341886080802e-14
2021-02-21 21:15:00,5.684341886080802e-14
2021-02-21 21:30:00,5.684341886080802e-14
2021-02-21 21:45:00,5.684341886080802e-14
2021-02-21 22:00:00,5.684341886080802e-14
2021-02-21 22:15:00,5.684341886080802e-14
2021-02-21 22:30:00,5.684341886080802e-14
2021-02-21 22:45:00,5.684341886080802e-14
2021-02-21 23:00:00,5.684341886080802e-14
2021-02-21 23:15:00,5.684341886080802e-14
2021-02-21 23:30:00,5.684341886080802e-14
2021-02-21 23:45:00,5.684341886080802e-14
2021-02-22 00:00:00,5.684341886080802e-14
2021-02-22 00:15:00,5.684341886080802e-14
2021-02-22 00:30:00,5.684341886080802e-14
2021-02-22 00:45:00,5.684341886080802e-14
2021-02-22 01:00:00,5.684341886080802e-14
2021-02-22 01:15:00,5.684341886080802e-14
2021-02-22 01:30:00,5.684341886080802e-14
2021-02-22 01:45:00,5.684341886080802e-14
2021-02-22 02:00:00,5.684341886080802e-14
2021-02-22 02:15:00,5.684341886080802e-14
2021-02-22 02:30:00,5.684341886080802e-14
2021-02-22 02:45:00,5.684341886080802e-14
2021-02-22 03:00:00,5.684341886080802e-14
2021-02-22 03:15:00,5.684341886080802e-14
2021-02-22 03:30:00,5.684341886080802e-14
2021-02-22 03:45:00,5.684341886080802e-14
2021-02-22 04:00:00,5.684341886080802e-14
2021-02-22 04:15:00,5.684341886080802e-14
2021-02-22 04:30:00,5.684341886080802e-14
2021-02-22 04:45:00,5.684341886080802e-14
2021-02-22 05:00:00,5.684341886080802e-14
2021-02-22 05:15:00,5.684341886080802e-14
2021-02-22 05:30:00,5.684341886080802e-14
2021-02-22 05:45:00,5.684341886080802e-14
2021-02-22 06:00:00,5.684341886080802e-14
2021-02-22 06:15:00,5.684341886080802e-14
2021-02-22 06:30:00,5.684341886080802e-14
2021-02-22 06:45:00,5.684341886080802e-14
2021-02-22 07:00:00,5.684341886080802e-14
2021-02-22 07:15:00,5.684341886080802e-14
2021-02-22 07:30:00,5.684341886080802e-14
2021-02-22 07:45:00,5.684341886080802e-14
2021-02-22 08:00:00,5.684341886080802e-14
2021-02-22 08:15:00,1.1637209302326141
2021-02-22 08:30:00,2.90930232558145
2021-02-22 08:45:00,2.90930232558145
2021-02-22 09:00:00,2.90930232558145
2021-02-22 09:15:00,2.90930232558145
2021-02-22 09:30:00,2.90930232558145
2021-02-22 09:45:00,2.90930232558145
2021-02-22 10:00:00,13.61930232558143
2021-02-22 10:15:00,19.569302325581447
2021-02-22 10:30:00,2.9484507720716806
2021-02-22 10:45:00,2.993191853774789
2021-02-22 11:00:00,2.993191853774789
2021-02-22 11:15:00,2.993191853774789
2021-02-22 11:30:00,2.993191853774789
2021-02-22 11:45:00,2.993191853774789
2021-02-22 12:00:00,2.993191853774789
2021-02-22 12:15:00,2.993191853774789
2021-02-22 12:30:00,2.993191853774789
2021-02-22 12:45:00,2.993191853774789
2021-02-22 13:00:00,2.993191853774789
2021-02-22 13:15:00,2.993191853774789
2021-02-22 13:30:00,2.993191853774789
2021-02-22 13:45:00,2.993191853774789
2021-02-22 14:00:00,2.993191853774789
2021-02-22 14:15:00,2.993191853774789
2021-02-22 14:30:00,2.993191853774789
2021-02-22 14:45:00,2.993191853774789
2021-02-22 15:00:00,2.993191853774789
2021-02-22 15:15:00,2.993191853774789
2021-02-22 15:30:00,2.993191853774789
2021-02-22 15:45:00,2.993191853774789
2021-02-22 16:00:00,2.993191853774789
2021-02-22 16:15:00,2.993191853774789
2021-02-22 16:30:00,2.993191853774789
2021-02-22 16:45:00,2.4113313886585104
2021-02-22 17:00:00,0.08388952819339579
2021-02-22 17:15:00,0.08388952819339579
2021-02-22 17:30:00,0.08388952819339579
2021-02-22 17:45:00,0.08388952819339579
2021-02-22 18:00:00,0.08388952819339579
2021-02-22 18:15:00,0.08388952819339579
2021-02-22 18:30:00,0.08388952819339579
2021-02-22 18:45:00,0.08388952819339579
2021-02-22 19:00:00,0.08388952819339579
2021-02-22 19:15:00,0.08388952819339579
2021-02-22 19:30:00,0.08388952819339579
2021-02-22 19:45:00,0.08388952819339579
2021-02-22 20:00:00,0.08388952819339579
2021-02-22 20:15:00,0.08388952819339579
2021-02-22 20:30:00,0.08388952819339579
2021-02-22 20:45:00,0.08388952819339579
2021-02-22 21:00:00,0.08388952819339579
2021-02-22 21:15:00,0.08388952819339579
2021-02-22 21:30:00,0.08388952819339579
2021-02-22 21:45:00,0.08388952819339579
2021-02-22 22:00:00,0.08388952819339579
2021-02-22 22:15:00,0.08388952819339579
2021-02-22 22:30:00,0.08388952819339579
2021-02-22 22:45:00,0.08388952819339579
2021-02-22 23:00:00,0.08388952819339579
2021-02-22 23:15:00,0.08388952819339579
2021-02-22 23:30:00,0.08388952819339579
2021-02-22 23:45:00,0.08388952819339579
2021-02-23 00:00:00,0.08388952819339579
2021-02-23 00:15:00,0.08388952819339579
2021-02-23 00:30:00,0.08388952819339579
2021-02-23 00:45:00,0.08388952819339579
2021-02-23 01:00:00,0.08388952819339579
2021-02-23 01:15:00,0.08388952819339579
2021-02-23 01:30:00,0.08388952819339579
2021-02-23 01:45:00,0.08388952819339579
2021-02-23 02:00:00,0.08388952819339579
2021-02-23 02:15:00,0.08388952819339579
2021-02-23 02:30:00,0.08388952819339579
2021-02-23 02:45:00,0.08388952819339579
2021-02-23 03:00:00,0.08388952819339579
2021-02-23 03:15:00,0.08388952819339579
2021-02-23 03:30:00,0.08388952819339579
2021-02-23 03:45:00,0.08388952819339579
2021-02-23 04:00:00,0.08388952819339579
2021-02-23 04:15:00,0.08388952819339579
2021-02-23 04:30:00,0.08388952819339579
2021-02-23 04:45:00,0.08388952819339579
2021-02-23 05:00:00,0.08388952819339579
2021-02-23 05:15:00,0.08388952819339579
2021-02-23 05:30:00,0.08388952819339579
2021-02-23 05:45:00,0.08388952819339579
2021-02-23 06:00:00,0.08388952819339579
2021-02-23 06:15:00,0.08388952819339579
2021-02-23 06:30:00,0.08388952819339579
2021-02-23 06:45:00,0.08388952819339579
2021-02-23 07:00:00,0.08388952819339579
2021-02-23 07:15:00,0.08388952819339579
2021-02-23 07:30:00,0.08388952819339579
2021-02-23 07:45:00,0.08388952819339579
2021-02-23 08:00:00,0.08388952819339579
2021-02-23 08:15:00,0.4674459335471113
2021-02-23 08:30:00,1.2345587442545707
2021-02-23 08:45:00,1.2345587442545707
2021-02-23 09:00:00,1.2345587442545707
2021-02-23 09:15:00,1.2345587442545707
2021-02-23 09:30:00,1.2345587442545707
2021-02-23 09:45:00,1.2345587442545707
2021-02-23 10:00:00,1.2345587442545707
2021-02-23 10:15:00,1.2345587442545707
2021-02-23 10:30:00,1.2345587442545707
2021-02-23 10:45:00,1.2345587442545707
2021-02-23 11:00:00,1.2345587442545707
2021-02-23 11:15:00,1.2345587442545707
2021-02-23 11:30:00,1.2345587442545707
2021-02-23 11:45:00,1.2345587442545707
2021-02-23 12:00:00,1.2345587442545707
2021-02-23 12:15:00,1.2345587442545707
2021-02-23 12:30:00,1.2345587442545707
2021-02-23 12:45:00,1.2345587442545707
2021-02-23 13:00:00,1.2345587442545707
2021-02-23 13:15:00,1.2345587442545707
2021-02-23 13:30:00,1.2345587442545707
2021-02-23 13:45:00,1.2345587442545707
2021-02-23 14:00:00,1.2345587442545707
2021-02-23 14:15:00,1.2345587442545707
2021-02-23 14:30:00,1.2345587442545707
2021-02-23 14:45:00,1.2345587442545707
2021-02-23 15:00:00,1.2345587442545707
2021-02-23 15:15:00,1.2345587442545707
2021-02-23 15:30:00,1.2345587442545707
2021-02-23 15:45:00,1.2345587442545707
2021-02-23 16:00:00,1.2345587442545707
2021-02-23 16:15:00,1.2345587442545707
2021-02-23 16:30:00,1.2345587442545707
2021-02-23 16:45:00,1.2345587442545707
2021-02-23 17:00:00,0.3140233714056251
2021-02-23 17:15:00,0.08388952819339579
2021-02-23 17:30:00,0.08388952819339579
2021-02-23 17:45:00,0.08388952819339579
2021-02-23 18:00:00,0.08388952819339579
2021-02-23 18:15:00,0.08388952819339579
2021-02-23 18:30:00,0.08388952819339579
2021-02-23 18:45:00,0.08388952819339579
2021-02-23 19:00:00,0.08388952819339579
2021-02-23 19:15:00,0.08388952819339579
2021-02-23 19:30:00,0.08388952819339579
2021-02-23 19:45:00,0.08388952819339579
2021-02-23 20:00:00,0.08388952819339579
2021-02-23 20:15:00,0.08388952819339579
2021-02-23 20:30:00,0.08388952819339579
2021-02-23 20:45:00,0.08388952819339579
2021-02-23 21:00:00,0.08388952819339579
2021-02-23 21:15:00,0.08388952819339579
2021-02-23 21:30:00,0.08388952819339579
2021-02-23 21:45:00,0.08388952819339579
2021-02-23 22:00:00,0.08388952819339579
2021-02-23 22:15:00,0.08388952819339579
2021-02-23 22:30:00,0.08388952819339579
2021-02-23 22:45:00,0.08388952819339579
2021-02-23 23:00:00,0.08388952819339579
2021-02-23 23:15:00,0.08388952819339579
2021-02-23 23:30:00,0.08388952819339579
2021-02-23 23:45:00,0.08388952819339579
2021-02-24 00:00:00,0.08388952819339579
2021-02-24 00:15:00,0.08388952819339579
2021-02-24 00:30:00,0.08388952819339579
2021-02-24 00:45:00,0.08388952819339579
2021-02-24 01:00:00,0.08388952819339579
2021-02-24 01:15:00,0.08388952819339579
2021-02-24 01:30:00,0.08388952819339579
2021-02-24 01:45:00,0.08388952819339579
2021-02-24 02:00:00,0.08388952819339579
2021-02-24 02:15:00,0.08388952819339579
2021-02-24 02:30:00,0.08388952819339579
2021-02-24 02:45:00,0.08388952819339579
2021-02-24 03:00:00,0.08388952819339579
2021-02-24 03:15:00,0.08388952819339579
2021-02-24 03:30:00,0.08388952819339579
2021-02-24 03:45:00,0.08388952819339579
2021-02-24 04:00:00,0.08388952819339579
2021-02-24 04:15:00,0.08388952819339579
2021-02-24 04:30:00,0.08388952819339579
2021-02-24 04:45:00,0.08388952819339579
2021-02-24 05:00:00,0.08388952819339579
2021-02-24 05:15:00,0.08388952819339579
2021-02-24 05:30:00,0.08388952819339579
2021-02-24 05:45:00,0.08388952819339579
2021-02-24 06:00:00,0.08388952819339579
2021-02-24 06:15:00,0.08388952819339579
2021-02-24 06:30:00,0.08388952819339579
2021-02-24 06:45:00,0.08388952819339579
2021-02-24 07:00:00,0.08388952819339579
2021-02-24 07:15:00,0.08388952819339579
2021-02-24 07:30:00,0.08388952819339579
2021-02-24 07:45:00,0.08388952819339579
2021-02-24 08:00:00,0.08388952819339579
2021-02-24 08:15:00,0.08388952819339579
2021-02-24 08:30:00,0.08388952819339579
2021-02-24 08:45:00,0.08388952819339579
2021-02-24 09:00:00,0.08388952819339579
2021-02-24 09:15:00,0.08388952819339579
2021-02-24 09:30:00,0.08388952819339579
2021-02-24 09:45:00,0.08388952819339579
2021-02-24 10:00:00,0.08388952819339579
2021-02-24 10:15:00,0.08388952819339579
2021-02-24 10:30:00,0.08388952819339579
2021-02-24 10:45:00,0.08388952819339579
2021-02-24 11:00:00,0.08388952819339579
2021-02-24 11:15:00,0.08388952819339579
2021-02-24 11:30:00,0.08388952819339579
2021-02-24 11:45:00,0.08388952819339579
2021-02-24 12:00:00,0.08388952819339579
2021-02-24 12:15:00,0.08388952819339579
2021-02-24 12:30:00,0.08388952819339579
2021-02-24 12:45:00,0.08388952819339579
2021-02-24 13:00:00,0.08388952819339579
2021-02-24 13:15:00,0.08388952819339579
2021-02-24 13:30:00,0.08388952819339579
2021-02-24 13:45:00,0.08388952819339579
2021-02-24 14:00:00,0.08388952819339579
2021-02-24 14:15:00,0.08388952819339579
2021-02-24 14:30:00,0.08388952819339579
2021-02-24 14:45:00,0.08388952819339579
2021-02-24 15:00:00,0.08388952819339579
2021-02-24 15:15:00,0.08388952819339579
2021-02-24 15:30:00,0.08388952819339579
2021-02-24 15:45:00,0.08388952819339579
2021-02-24 16:00:00,0.08388952819339579
2021-02-24 16:15:00,0.08388952819339579
2021-02-24 16:30:00,0.08388952819339579
2021-02-24 16:45:00,0.08388952819339579
2021-02-24 17:00:00,0.08388952819339579
2021-02-24 17:15:00,0.08388952819339579
2021-02-24 17:30:00,0.08388952819339579
2021-02-24 17:45:00,0.08388952819339579
2021-02-24 18:00:00,0.08388952819339579
2021-02-24 18:15:00,0.08388952819339579
2021-02-24 18:30:00,0.08388952819339579
2021-02-24 18:45:00,0.08388952819339579
2021-02-24 19:00:00,0.08388952819339579
2021-02-24 19:15:00,0.08388952819339579
2021-02-24 19:30:00,0.08388952819339579
2021-02-24 19:45:00,0.08388952819339579
2021-02-24 20:00:00,0.08388952819339579
2021-02-24 20:15:00,0.08388952819339579
2021-02-24 20:30:00,0.01677790563871895
2021-02-24 20:45:00,5.684341886080802e-14
2021-02-24 21:00:00,5.684341886080802e-14
2021-02-24 21:15:00,5.684341886080802e-14
2021-02-24 21:30:00,5.684341886080802e-14
2021-02-24 21:45:00,5.684341886080802e-14
2021-02-24 22:00:00,5.684341886080802e-14
2021-02-24 22:15:00,5.684341886080802e-14
2021-02-24 22:30:00,5.684341886080802e-14
2021-02-24 22:45:00,5.684341886080802e-14
2021-02-24 23:00:00,5.684341886080802e-14
2021-02-24 23:15:00,5.684341886080802e-14
2021-02-24 23:30:00,5.684341886080802e-14
2021-02-24 23:45:00,5.684341886080802e-14
2021-02-25 00:00:00,5.684341886080802e-14
2021-02-25 00:15:00,5.684341886080802e-14
2021-02-25 00:30:00,5.684341886080802e-14
2021-02-25 00:45:00,5.684341886080802e-14
2021-02-25 01:00:00,5.684341886080802e-14
